date,price,market_caps,total_volumes
5/1/2019,3815.268079882635,66650769533.12984,2950054796.0741415
6/1/2019,3787.3078571242845,66070973627.255455,2763831883.889694
7/1/2019,4013.5200912973864,70084169300.15211,3435733235.508936
8/1/2019,3989.6687175387638,69602133073.71902,3360163853.3972144
9/1/2019,3973.5912546157865,69418693910.45465,3482430797.632785
10/1/2019,3982.2259127624075,69609283899.19995,3230523440.813054
11/1/2019,3623.8477291056797,63326376681.34885,4144535969.992497
12/1/2019,3632.849306434781,63121578243.94881,3263342032.794205
13/1/2019,3598.4363465618803,62924488425.99548,2456062889.7924027
14/1/2019,3495.832311307438,61050348902,2675674829.818869
15/1/2019,3648.048286,63758350560.63251,3101461657.547051
16/1/2019,3567.801243199206,62348810149.49811,2953789408.2270346
17/1/2019,3597.6473233295915,62969304894.27945,2753646523.928816
18/1/2019,3620.9812811457246,63320099663.395294,3049367561.0957274
19/1/2019,3597.7932517701506,62898826371.85565,2649449860.3668847
20/1/2019,3674.587270857304,64269861568,2766880413.283615
21/1/2019,3539.167531041029,61969431896.71978,2940644468.975576
22/1/2019,3531.004182799933,61784404483.04622,2561594564.573847
23/1/2019,3571.2669080928695,62482350133.95662,2718371971.9030104
24/1/2019,3555.7000025226243,62216525710.040085,2663764215.2983246
25/1/2019,3565.6420046170365,62397665388.19675,2514079887.672157
26/1/2019,3564.822417111422,62386316357.47355,2582590473.407218
27/1/2019,3563.614563419144,62374968460.904976,2548165746.089901
28/1/2019,3553.121681129778,62192208388,2882787006.773549
29/1/2019,3432.215668301249,60087154448.40433,3445780457.599724
30/1/2019,3413.3754832497975,59768195291.00078,4865613085.112716
31/1/2019,3457.8826491759864,60555372963.791016,4973814467.106895
1/2/2019,3431.943637864456,60101226569.37371,4330022381.196439
2/2/2019,3464.490147562154,60678990333,3765731026.2153797
3/2/2019,3486.581616258029,61071179758.435844,3310421844
4/2/2019,3454.025843825187,60524138032.473946,2375918195.082078
5/2/2019,3464.003508861087,60723961265.783615,4454914648.715065
6/2/2019,3469.8946770792636,60825168549,3653777871.7193217
7/2/2019,3405.836861256719,59682137962.35292,4211212356.0140643
8/2/2019,3394.0146529587223,59482397752.99235,3297274818.3709226
9/2/2019,3664.2821026589836,64226481382,6293135761
10/2/2019,3667.4082642899566,64286029202.05369,4883557856.511256
11/2/2019,3675.6916291247258,64439836442.25577,5081021129.885805
12/2/2019,3631.444539729949,63670312531.29947,5446022475.782068
13/2/2019,3633.9650467461183,63712841387.27635,5532706261.952275
14/2/2019,3610.0622730634022,63267872020.65663,5635612273.288616
15/2/2019,3589.661829626318,62991824523.89914,11971659893.345224
16/2/2019,3601.2291913968643,63165603231.85129,4506367416.966915
17/2/2019,3622.5916530750715,63547140519.07759,4019925054.643214
18/2/2019,3665.075530800723,64383522064.40136,4945386865.287532
19/2/2019,3886.5202004751386,68147457622.522125,9588927258.746943
20/2/2019,3915.0099712770552,68719418872.04398,5969708630.056735
21/2/2019,3976.808906528991,69790459105.50142,6377580055.125392
22/2/2019,3934.813593894817,69059468752.51183,6838246918.228343
23/2/2019,3973.6413227746357,69748877117.19371,5999302845.797907
24/2/2019,4115.3379267876635,72266544791.73584,8493566414.707253
25/2/2019,3742.868946700387,66108588220.39571,11112465191.137722
26/2/2019,3824.683504217102,67154603799.94677,9049456993.516651
27/2/2019,3809.209774682024,66890485485.37128,2992667601.164757
28/2/2019,3813.377891881294,67155912259.18905,7731184275.9768505
1/3/2019,3815.6076075249844,67016664287,7627783000.608827
2/3/2019,3815.753939922755,67085713233.78275,5524886886.074838
3/3/2019,3819.645730582585,67101767698.901596,3291046239.4080496
4/3/2019,3806.9542737979564,66885712070.35212,6749676086.649796
5/3/2019,3712.812457297799,65238057881.55198,3608196680.9514556
6/3/2019,3852.461665785486,67733767403,9088065055.193892
7/3/2019,3860.510762380684,67888909504.19791,8477459044.147217
8/3/2019,3871.637247965991,68020879276.31612,6098011809.539175
9/3/2019,3861.879307396147,67914021946.078575,9387592412.254822
10/3/2019,3941.600873271771,69292799411.19722,8968209822
11/3/2019,3923.559788806432,68962957216.01791,8576340543.966685
12/3/2019,3860.3592300287123,67983966610.10971,6459945402.485972
13/3/2019,3876.480852754649,68203157396.32404,8326845840.668451
14/3/2019,3865.817782663389,67968370343.91208,7240802846.749305
15/3/2019,3876.6987080329527,68177693410.06057,8610482287.345255
16/3/2019,3925.460579704576,69031558676.15643,8157372614.811613
17/3/2019,4007.709463818873,70497099778,8463266884.802993
18/3/2019,3980.9901047320204,70051219293.32379,6533306536.989777
19/3/2019,3986.7068940461468,70152235369,7639543944.601985
20/3/2019,4013.5769693454813,70618508801.77231,7503839510.974511
21/3/2019,4045.572634,71208656536.95811,9137227916.145353
22/3/2019,3983.317781297362,70175421257,9845582434.366617
23/3/2019,3989.1584912154526,70227188528.50433,9404569962.845264
24/3/2019,4008.945386314754,70485598084,9206940724.647112
25/3/2019,3993.394900459549,70330401859.60312,9883972400.782845
26/3/2019,3927.577296521434,69206266248.88437,10661215003.017866
27/3/2019,3938.659743156943,69368692535,19375985748.468594
28/3/2019,4036.1609179207603,71134892682.49236,16215886403.31156
29/3/2019,4028.3913011796208,70961529493.34933,15160882530.764353
30/3/2019,4103.322859513963,72303023146.20026,16340416942.468424
31/3/2019,4103.856421333923,72305792937,13007834059.593706
1/4/2019,4103.521738549332,72310769858.13646,9729996888.256725
2/4/2019,4146.321927706636,73066822741.99345,12393581266.933498
3/4/2019,4862.230427766917,86200568433,24241877355.466156
4/4/2019,4955.831824018296,87673795383.52638,27840300618.851505
5/4/2019,4899.021553783287,86482892583.41296,23773239680.778233
6/4/2019,5014.955826888765,88332459638,20072621554.053333
7/4/2019,5041.869075888309,88955701285.46048,19652913084.11381
8/4/2019,5176.977884,91102196906.19292,22875598540.266926
9/4/2019,5266.894776,92817357385.16908,21960916922.811954
10/4/2019,5172.1752647597095,91255525157.87743,15780870292.553698
11/4/2019,5308.905683164441,93646653914.38365,19407452726.86936
12/4/2019,5047.793162,89079171479.86378,19758274668.344517
13/4/2019,5082.465152,89668931907.92058,15595642633.838465
14/4/2019,5072.987191337883,89473995794,12260233700.583128
15/4/2019,5149.314492798127,90952758268,12373544680.894629
16/4/2019,5039.881017404402,89148028192.09521,13837248984.63684
17/4/2019,5213.598376962082,91835875597.91147,13646324289.841606
18/4/2019,5218.957150384528,92156851198.58777,14530488675.954275
19/4/2019,5274.767013336503,93215173176.98566,15343841014.064018
20/4/2019,5280.354444383007,93210585886.91354,16257796673.886168
21/4/2019,5307.689183437135,93900276128.91374,14990889921.786966
22/4/2019,5311.164840299274,93759009855.06888,16383813161.830389
23/4/2019,5380.935789575588,94990455843,17199396916.729523
24/4/2019,5557.9257276108365,98039931169.25388,19400647819.940308
25/4/2019,5452.101753394462,96218396013.24342,20538511242.262634
26/4/2019,5203.088598730703,91817406863.89627,19329534423.79327
27/4/2019,5295.847320048228,93049690718.15042,19632024917.711243
28/4/2019,5256.977802474059,93148101239.95938,14876251954.397636
29/4/2019,5257.803249232503,92775167509.00262,15573084968.740429
30/4/2019,5199.755008563461,91885324029.79892,15442022886.730194
1/5/2019,5292.803974562054,93534079555.95955,16794865767.201723
2/5/2019,5354.5868001739655,94579889910.03488,14566414699.69271
3/5/2019,5450.706620486424,96389607751.50581,16512618030.609243
4/5/2019,5731.493099606555,101175865117.03497,20006287572.082245
5/5/2019,5803.943309048437,102653043813.21808,19242843059.82611
6/5/2019,5749.323780460327,101764683178.68076,16184057012.270828
7/5/2019,5715.7571359661015,101101531131.03914,16811224132.040009
8/5/2019,5841.053771273751,103982497546.43155,19408267639.192204
9/5/2019,5957.856732858399,105271848239.8506,16672412472.112143
10/5/2019,6168.268996398258,109284325643.20634,18401396126.039753
11/5/2019,6370.233758607852,112684642518.92992,20801839693.04227
12/5/2019,7258.261280655222,129323693413.35974,32480039429.768772
13/5/2019,6953.751389,122826926577.3603,31545333636.538036
14/5/2019,7805.981649,138089773338.27194,32078035930.772472
15/5/2019,7990.055553534356,1.41341E+11,35426123184.643654
16/5/2019,8192.223138952013,144615566025.01224,30893707828.03641
17/5/2019,7875.913199526066,139525363820.16046,35026947533.93092
18/5/2019,7343.371457162994,130123159718.19748,33030146385.78164
19/5/2019,7300.655158341227,129270047519.99455,22478772524.431953
20/5/2019,8168.730689783752,144597541605.24557,30747684364.455803
21/5/2019,7976.851712899625,141109768386.16797,28621475467.769623
22/5/2019,7958.365526075088,141016653223.21735,25314342979.04727
23/5/2019,7665.796854,135913068220.78972,24589881451.39529
24/5/2019,7861.812792465447,139495233992.3291,25345060242.591587
25/5/2019,7977.244882467973,141356836449.39377,27368459147.198563
26/5/2019,8037.627431860584,142301375408.95212,23978335158.484913
27/5/2019,8631.080577844017,152778982387.80127,29224396883.37161
28/5/2019,8816.033915,156351517828.83902,33136840741.263596
29/5/2019,8726.978110456395,154706420284.54605,27335990651.150314
30/5/2019,8650.677405968292,153190671229.78632,28214892246.82482
31/5/2019,8310.891063057417,147528939419.42154,33295240431
1/6/2019,8575.646353354166,152037344606.20877,30329343188.810726
2/6/2019,8554.261728092017,151754429106.1446,26683797989.859898
3/6/2019,8743.705469134235,155008799790.32507,25133975363.261288
4/6/2019,8173.632761796738,145118113641.65356,24486741553.27431
5/6/2019,7683.636261419786,136045887609.96283,25442100899.747612
6/6/2019,7812.448855,138590833268.1022,24641673547.477314
7/6/2019,7821.123897094859,138816674700.54028,24560046377.825275
8/6/2019,8036.108159122215,142810130543.30536,23629265497.41496
9/6/2019,7942.539284064289,140990840427.82074,19829877310.707806
10/6/2019,7668.029627860183,136055336062.27316,20152037018
11/6/2019,8002.729982894047,141925422733.43433,21741587787.865116
12/6/2019,7897.975476598364,140220553937.84616,21017248550.29671
13/6/2019,8145.059098,144409895371.7695,22181532883.49916
14/6/2019,8227.625725590904,145982200973.5864,22919390183.839664
15/6/2019,8671.505388660793,154448670610.87314,23291543613.425556
16/6/2019,8818.609506932296,156571955413.46933,21892878336.785255
17/6/2019,8978.772588,159990740760.34872,27305637341.28109
18/6/2019,9312.868294808708,165478791606.02725,27464356714.403492
19/6/2019,9094.021746079217,161689176435.31613,25029522787
20/6/2019,9285.928674251472,164856060873.05832,22298101529.460793
21/6/2019,9548.314565,169961289184.54773,24707058599.119995
22/6/2019,10118.359455626854,179686819951.0701,28580960082.617817
23/6/2019,10704.922148115673,190271555704.10333,40190146696.56423
24/6/2019,10846.12509964766,193006026351.06372,29108428088.363773
25/6/2019,11045.550419814825,196224565118.84543,27529761440.98961
26/6/2019,11808.419904075861,209906767119.21564,33544426408.459377
27/6/2019,12996.124342788677,231104555834.96542,56948964491.46552
28/6/2019,11178.682998186501,198805331511.7231,49628524363.00495
29/6/2019,12352.19686591269,219700496726.02618,44872003180.54631
30/6/2019,11972.555667220913,213020899675.1298,37724824506.92749
1/7/2019,10888.097181679726,193705059813.9276,34920211165.40479
2/7/2019,10639.046292232071,189075622551.36316,37463414436.63033
3/7/2019,10822.764178376405,191741802293.97986,39264695559.40571
4/7/2019,11975.637393818817,213139916541.64767,39944515601.67296
5/7/2019,11229.60561912491,199869428146.8407,32487314999.664185
6/7/2019,10987.248856214646,195514947598.0145,31349147296.84112
7/7/2019,11279.476377672418,200989208002.57162,28013279880.59072
8/7/2019,11436.430746923896,203441013269.87305,25828700446.947784
9/7/2019,12260.28269787262,217909027168.13293,30917398835.988853
10/7/2019,12544.167261709219,223082925042.62775,35885342263.04269
11/7/2019,12166.398288868606,216918064309.90915,42163626088.16242
12/7/2019,11385.060490564521,202244103401.21423,37061858272.52717
13/7/2019,11804.562793905448,210058300503.64526,30078548879.930676
14/7/2019,11418.511855491488,202979011731.3034,28485045772.443813
15/7/2019,10285.461109066944,183265698057.30487,29857566850.991676
16/7/2019,10911.345158309634,195225460386.1362,37553147017.32781
17/7/2019,9538.827124243868,170100385848.08353,34409824868.73926
18/7/2019,9657.303101319074,172236725014.4112,33328381504.616615
19/7/2019,10636.155728360647,189588944050.24216,34034952895.23173
20/7/2019,10536.565849576118,187718958960.57816,28858600367.989872
21/7/2019,10774.281137633849,190839615019.19455,26163874235.136333
22/7/2019,10607.463560702123,189302289398.0001,22814710058.302956
23/7/2019,10343.318139598357,184582963699.30176,21903683695.255173
24/7/2019,9936.380762347033,177060329754.31393,22986552398.152935
25/7/2019,9799.306312967936,175298806837.89883,33861034799
26/7/2019,9878.231933,176569486287.9306,21622492404.321915
27/7/2019,9845.999447078504,175634298896.93475,19942172080.922203
28/7/2019,9447.678401413306,168472890623.8368,21257664351.47119
29/7/2019,9534.755426833233,170325673262.38525,18649152592.721436
30/7/2019,9510.593552181648,169247002246.27844,18424113909.504322
31/7/2019,9568.437452164315,170790961770.58182,20138691741.084114
1/8/2019,10062.996285663326,179525433372.0441,22957330875.71389
2/8/2019,10361.312000080692,185025579624.96027,23668036460.12257
3/8/2019,10529.171907427639,1.87994E+11,24128945574.578556
4/8/2019,10791.20052,1.92658E+11,22296222952.509827
5/8/2019,10951.593834840049,195575205441.64883,23160251364.75935
6/8/2019,11818.525531066103,210831100251.74985,30944497414.37189
7/8/2019,11510.164154730011,204493918413.86813,31588470767.84309
8/8/2019,11970.657556451994,213446022648.57455,30083670251.80272
9/8/2019,12024.331570998236,214023992147.5213,26678574728.135372
10/8/2019,11852.561606995518,211775940827.03262,26240065034.99351
11/8/2019,11327.842642233223,202567916483.04468,24949094386.512787
12/8/2019,11549.998354322472,206323428608.19785,23042219585.47862
13/8/2019,11381.241355678554,203438784510.78018,19933740545.556496
14/8/2019,10903.65499,194716791550.1683,22886684527.86748
15/8/2019,10016.217389275296,178691691521.25024,26620934497.854107
16/8/2019,10295.87714290961,183808182261.62988,31003755661.55879
17/8/2019,10324.993597415598,184635409004.2465,28168163140.752064
18/8/2019,10224.218706633936,182893178091.06567,20998246406.662758
19/8/2019,10309.872435928555,184381498343.8289,19708814223.24016
20/8/2019,10895.97184442924,194884121164.64297,22097997941.55373
21/8/2019,10743.789313302059,192182485883.75177,19460170323.014637
22/8/2019,10124.058214168905,181094936743.7679,22757336326.19253
23/8/2019,10127.78985767835,181311699889.67206,20144228964.473103
24/8/2019,10385.509090033882,187878412535.86255,18313019852.750786
25/8/2019,10145.01247970698,181764456091.20227,21187546608.001797
26/8/2019,10090.061576030994,180491202154.3331,17899166778.010113
27/8/2019,10334.911854471331,184989701185.5528,23392461462.60586
28/8/2019,10167.889390020262,181891056658.03235,20937236587.026714
29/8/2019,9753.487049,174174790993.24042,22948105441.570866
30/8/2019,9485.141423780755,169825879929.63724,20461661030.393738
31/8/2019,9588.987502,171703455568.1713,16388578393.607964
1/9/2019,9607.289264302583,172069023390.1022,15364904438.864746
2/9/2019,9729.266231867814,174169160998.9338,15003447441.307947
3/9/2019,10323.022660378076,184367332385.84335,20258697359.12371
4/9/2019,10620.165189356907,190297653628.6036,23588848898.316532
5/9/2019,10573.515179027892,189378108188.9303,21198071664.662186
6/9/2019,10570.249940786205,189354988380.25543,18952591605.050835
7/9/2019,10350.748325717243,185513074361.89188,23555216964.15641
8/9/2019,10461.547731202416,187490153206.3296,18658457493.748917
9/9/2019,10404.333900445994,186487925900.29575,16804085431.159666
10/9/2019,10321.931613525778,185101736449.4789,21012460993.656765
11/9/2019,10121.102297214318,181228983504.8709,17425806760.661724
12/9/2019,10150.71002363705,182006412816.34204,19989784060.802094
13/9/2019,10401.319919342226,186490286819.08597,17986804176.941467
14/9/2019,10355.626898620032,185791118116.52597,16650634275.92447
15/9/2019,10349.551958231765,185709926005.05557,16529697331.07751
16/9/2019,10305.675020156998,184860740267.84445,13781855194.274492
17/9/2019,10268.421696882157,1.84217E+11,17580630287.953926
18/9/2019,10203.071046816189,183148194810.27164,17279102873.152096
19/9/2019,10158.854517376085,182304851001.81525,18848349197.54596
20/9/2019,10253.232374680329,183793185092.94284,23532550737.76059
21/9/2019,10178.442572698175,182621118150.38165,17281137871.79277
22/9/2019,9997.199887816778,179541584400.57428,15973816316.06345
23/9/2019,10041.304200624943,180261864537.87436,16268084726.893106
24/9/2019,9699.504938095957,174073117682.94675,17797331461.86323
25/9/2019,8702.713528026236,158225996381.2368,27762368999.148655
26/9/2019,8446.244115548528,151968918856.4794,25000732108
27/9/2019,8098.80982,145450672156.79562,22627889543.82238
28/9/2019,8183.482347567026,147034755881.78366,19755414533.472134
29/9/2019,8225.110372,147518938470.12482,17936691398.41125
30/9/2019,8064.380983385267,144886125387.55658,16673592219.88411
1/10/2019,8271.290855465355,148699326425.13895,21681424234.680668
2/10/2019,8366.503905663569,150346803070.61414,17832872037.116558
3/10/2019,8350.132163242944,150093691781.89334,17676173879.14879
4/10/2019,8176.354679406582,146959035399.77228,17383555314.276905
5/10/2019,8156.519553840962,146603545122.07248,16931274118.12778
6/10/2019,8140.242484268429,146326858013.4359,16751341177.800287
7/10/2019,7890.234349864658,141846566055.1005,16860212059.076086
8/10/2019,8182.251593084191,147113201630.43686,21702135918.512657
9/10/2019,8180.69113,1.47101E+11,19349468269.498783
10/10/2019,8573.060086448735,154173400068.15204,21622617282.771305
11/10/2019,8561.519329,153974523119.16272,21307956536.769913
12/10/2019,8277.848351085042,148684409190.17136,22522161253.606262
13/10/2019,8308.470967433434,149460560799.4891,18009645880.918533
14/10/2019,8289.497236618896,149295847366.54712,17006193531.89216
15/10/2019,8347.350350085451,150188449071.35995,17384052860.807076
16/10/2019,8175.8631121051185,147132917995.71127,17879549108.634247
17/10/2019,8010.3021797941665,144153894666.31094,18700096464.78663
18/10/2019,8079.931459479744,145395122717.3465,17154383746.943813
19/10/2019,7957.314093995798,143241128773.44717,18867966948.333694
20/10/2019,7949.802268609832,143016860664.09183,16704267725.143393
21/10/2019,8208.362621758712,147845092519.85434,18477598769.79049
22/10/2019,8220.918531,147972317568.96027,17608633115.73991
23/10/2019,8045.294246807262,144778678025.77008,19789278104
24/10/2019,7468.532532,134533554377.15782,23372887462.736748
25/10/2019,7433.915345679171,133881191476.35277,18827850066.723927
26/10/2019,8652.030029867461,155391555503.11636,33573878836
27/10/2019,9217.236031536286,166118326255.2487,49973845766.74797
28/10/2019,9502.020114436129,171191596562.45987,38396780063.80312
29/10/2019,9239.897283779665,166074573773.0519,36102429175.35568
30/10/2019,9407.163351459427,169552821617.46747,32395177164.64729
31/10/2019,9171.874474054188,165289440818.62827,30846909824.024616
1/11/2019,9151.824594459767,165197797836.50772,30452200168.00832
2/11/2019,9233.413801605904,166428932044.73645,28239184318.818405
3/11/2019,9302.834618,167702162283.47888,24723381192.255867
4/11/2019,9204.286350451268,166118344447.8207,24204135432.760372
5/11/2019,9378.953914330921,169099256441.51648,30915689705.65933
6/11/2019,9300.373963047077,167676477990.56866,30247351915.79828
7/11/2019,9340.048651574896,168462131862.39618,28787468129.58143
8/11/2019,9221.073784983802,166326340114.0134,27099310469.653824
9/11/2019,8795.896069400225,158619022798.02048,30263888374.64715
10/11/2019,8809.783674,159050488591.96796,22726115538.66086
11/11/2019,9043.673292397065,162996713000.82236,24973742612.68736
12/11/2019,8729.917418490728,157759659438.00317,24569575079.59694
13/11/2019,8806.751998954014,158722325407.9381,25677565875.96828
14/11/2019,8770.780825,158380664653.97025,22919706604.19164
15/11/2019,8652.025288272329,156230551241.27246,24149531741.878155
16/11/2019,8480.435541874604,152925645908.6678,27102692384.575447
17/11/2019,8496.376959145864,153343011226.43033,21153024163.074257
18/11/2019,8508.499434051764,153491320212.84177,22808991914.563442
19/11/2019,8202.834446107912,148089631526.6356,25563738775.736923
20/11/2019,8138.831605359057,146797393103.30997,24993518393.55118
21/11/2019,8095.865638011639,146173851045.95633,23442272034.865948
22/11/2019,7632.494765498649,137741605692.4732,26390689050.100677
23/11/2019,7293.013949172297,131796120680.40385,39111609334.13761
24/11/2019,7309.689243566324,132153647357.58482,23984198665.43141
25/11/2019,6935.738627,126056411448.4486,25073885715.215588
26/11/2019,7118.264883393205,128442554040.63123,34693320000.26776
27/11/2019,7157.684731054473,129550686418.96344,25650766567.61929
28/11/2019,7483.754192176799,135280930611.90535,28972696169.33813
29/11/2019,7438.621769308849,134540136588.5858,22282583660.62635
30/11/2019,7720.865011260837,139585890644.02713,23595242633.932213
1/12/2019,7556.397585815771,136619988247.82372,19070509164.52246
2/12/2019,7405.808478752477,133806709251.17145,22892863739.73771
3/12/2019,7308.982444423794,132186853223.4845,19403364522.996704
4/12/2019,7286.080951511441,131920184619.24728,17246866850.787033
5/12/2019,7209.971417454778,130707605071.54597,24794733347.334072
6/12/2019,7373.782498577651,133644089121.62451,22344057773.817043
7/12/2019,7530.922830404948,135763797983.31136,20930338571.63358
8/12/2019,7493.545154556748,135655571430.9959,17579259210.777077
9/12/2019,7508.315669139108,135886870643.2531,17330633418.24195
10/12/2019,7347.036951245358,133091781420.79082,19646929698.93577
11/12/2019,7233.950487171398,130970047495.47795,19546221321.506252
12/12/2019,7197.426825880834,130242932604.26935,18016936696.22855
13/12/2019,7200.7070180298015,130489545691.80917,19829801017.961727
14/12/2019,7247.350277010915,131188243085.0565,18535665729.09757
15/12/2019,7081.740255265727,128114177662.37697,19497758114.150417
16/12/2019,7108.563021778046,128886696696.6067,18896096612.075874
17/12/2019,6901.036915336086,124984942945.9272,22208927988.54228
18/12/2019,6627.162514553135,119931733577.11955,26481385708.660343
19/12/2019,7274.768503792503,131230049166.53404,57308255783.65001
20/12/2019,7152.558691632884,1.29499E+11,23539013331.219044
21/12/2019,7185.439179630756,130122764301.36633,22483207163.876167
22/12/2019,7141.554857046259,129342305760.32504,18632480432.842224
23/12/2019,7488.196174601466,135086328271.26213,24325792143.84145
24/12/2019,7335.207616177015,132931613272.25092,30235862118.677433
25/12/2019,7266.608197,131358497318.59528,26519710985.47972
26/12/2019,7204.1848756885975,130643567866.79239,23546783550.72025
27/12/2019,7208.489307892152,130768750218.36032,24771695136.045387
28/12/2019,7247.623712,131349923253.42535,25893684880.003193
29/12/2019,7307.887522683333,132567576727.86806,21437778062
30/12/2019,7394.029285530991,133997529973.30914,22035194451.00931
31/12/2019,7240.4289122518185,131377523457.07199,22320671263.717125
1/1/2020,7195.153895430029,130394101535.60994,21187883711.18498
2/1/2020,7193.754668,1.30423E+11,18123516839
3/1/2020,6963.853353983485,126280790200.20206,20313194628.09452
4/1/2020,7300.346935,132766262579.09486,31015776262.21867
5/1/2020,7351.377053166627,133474716218.18333,20611640058.34164
6/1/2020,7349.972248050628,133388991086.87987,21929224570.56102
7/1/2020,7734.675515785289,140557168287.4443,28148518761.51164
8/1/2020,8147.415237636371,147798610895.50055,34823187724.289955
9/1/2020,8045.789124592971,146089575425.2795,39971512000.06816
10/1/2020,7832.795643840387,141913856953.47913,29276053440.88472
11/1/2020,8180.513169803805,146879934259.3087,35777298156.26295
12/1/2020,8012.085781814529,145561586658.57422,31504583511.03613
13/1/2020,8171.401185320944,148204228775.38776,27533390875.51989
14/1/2020,8110.647964503772,147446058196.45944,27962176780.628242
15/1/2020,8801.871213137745,159481192213.82108,55384169405.51928
16/1/2020,8820.850106,159960761751.8495,48160401007
17/1/2020,8720.919501,158412991117.64667,36462155571
18/1/2020,8902.568995225329,161848747742.1508,41671910798.34088
19/1/2020,8906.902675151074,161823609428.34625,36801813631.51236
20/1/2020,8690.380569544623,157906057309.30655,39242297095.94223
21/1/2020,8631.253954333763,156848009983.54858,29527689342.88548
22/1/2020,8724.818622931474,158564958350.98007,27057681779.746685
23/1/2020,8665.436914096897,157502652064.02246,25628542094.50134
24/1/2020,8415.956027335538,152984928858.5764,30696020541.207973
25/1/2020,8432.096675789418,153294353936.51035,30691734305.128674
26/1/2020,8348.665665079325,151794495723.25214,26582198966.298725
27/1/2020,8595.728298493115,156302144661.30927,30241155463.270596
28/1/2020,8879.335548714553,161473602737.4275,39661537339.92209
29/1/2020,9320.805853868467,169518428144.8912,49812761504
30/1/2020,9276.893821086494,168738228801.50467,47273353143.75747
31/1/2020,9509.805136,172993102966.37723,51037775415
1/2/2020,9308.060285564778,169340144566.23718,50102814005.68021
2/2/2020,9363.224207,170361167834.16483,48307978233.84802
3/2/2020,9338.416631939404,169926610304.08496,55025402183.682236
4/2/2020,9308.912702,169406963182.6937,56824765307.81458
5/2/2020,9179.959281,167075369075.11478,55377658455.62325
6/2/2020,9592.183874,174596806174.2994,65675565620.91084
7/2/2020,9744.636578159387,177388314197.5645,71141695218.03949
8/2/2020,9799.448455824684,178414902529.15167,69495711755.62915
9/2/2020,9890.701658194865,180081607384.42255,71561797135.19986
10/2/2020,10148.379719131783,184792100015.16357,78110955304.52135
11/2/2020,9890.121224019967,180145850760.05313,81406687324.35088
12/2/2020,10226.925769215322,186262984851.99295,38930644711.90421
13/2/2020,10328.897565836414,188132988212.86746,45456624047.83392
14/2/2020,10221.260309201634,186190344916.03287,54151236617.55855
15/2/2020,10320.157140513991,187680301470.73926,50206573483.049774
16/2/2020,9894.136123789158,180265718400.57037,51460340288.898056
17/2/2020,9943.673602578743,181221481668.7407,42364906261
18/2/2020,9723.605026422496,176547652266.39673,48517591137.467995
19/2/2020,10133.817417084678,184918071499.10074,54648014949.72496
20/2/2020,9618.409248250406,175312937106.92148,50502739123.75383
21/2/2020,9608.169181,174871048291.16623,53579139400.80847
22/2/2020,9673.011800270346,176701844101.55685,37678167400.71924
23/2/2020,9658.606058375473,176097270350.4831,32555342237.084362
24/2/2020,9946.716123467522,181368043820.09412,38743680759.32858
25/2/2020,9670.960806,175872097740.40662,41928789500.12296
26/2/2020,9345.342701734848,170478976467.6238,39441760776.318504
27/2/2020,8801.657129472504,160731785487.8149,45140119229.636024
28/2/2020,8781.175282202359,160149975301.41962,43045469000.97675
29/2/2020,8717.331431359424,159030381910.26715,41297721067.30182
1/3/2020,8552.989118581636,156047250857.11172,33291626663.006737
2/3/2020,8567.802248679225,155934421965.2728,34310775733.322155
3/3/2020,8905.876104262194,162521881368.8758,59776629742.57125
4/3/2020,8756.718576742549,159816567727.14258,68336042797
5/3/2020,8758.646993191916,159869936941.09732,38832067216.87788
6/3/2020,9038.870323233425,1.6507E+11,38122635173.15044
7/3/2020,9135.845066,166791067805.42844,41388087588.44269
8/3/2020,8902.20195,162543409238.00458,36764763103.12236
9/3/2020,8041.365538071835,147076617271.6885,39132209137.697235
10/3/2020,7921.332007,144664117909.4077,45678665163.11017
11/3/2020,7906.731528510632,144410718987.88852,40882213633.94649
12/3/2020,7935.522040170545,144948460093.29614,38689036552.81125
13/3/2020,5142.990459018316,93092131086.97026,50009548492.07486
14/3/2020,5542.819542373153,101262945297.35811,74329688818.10397
15/3/2020,5214.189112383918,95216478864.65564,36054625746.82817
16/3/2020,5397.933357,98632587514.00247,32985693209.74783
17/3/2020,5032.501351487721,91962797384.28253,44034438467.966835
18/3/2020,5389.415775,98079756006.79294,36007089253.822556
19/3/2020,5376.280747845438,98259998309.05324,37618067230.41405
20/3/2020,6170.200600237675,112778383593.49141,48056214948.15649
21/3/2020,6195.603505257629,113030383272.51407,50936770688.25396
22/3/2020,6145.770891252399,112349835902.32983,40189198131.46317
23/3/2020,5859.647430299388,107128564670.89128,37255748385.30394
24/3/2020,6456.347485963419,118046727572.5451,45578824447.64577
25/3/2020,6730.173782371188,123064256188.85924,45846522059.373184
26/3/2020,6695.9006183977235,122445336599.19923,42082295491.03078
27/3/2020,6765.562079,123732739823.4625,34840544710.10888
28/3/2020,6397.826328325604,117019679177.81361,32910551599.472366
29/3/2020,6255.000398693634,114171796491.49913,35231848358.55144
30/3/2020,5915.337154791903,108551603303.50957,25923471292.176422
31/3/2020,6403.141235565223,117151628726.53436,34907149977.57921
1/4/2020,6421.705414,117750205634.39989,32287674952
2/4/2020,6640.797666310131,120921617010.34784,35886963977.71526
3/4/2020,6807.897017890566,124719708453.63535,47638672293.73783
